state_id,address,name,description,image,image2
3,Cairo,Wekalet El-Ghouri in Cairo,"This famous architectural group is located on Al-Moez Street, known as Al-Ghurya. Its founder is Sultan Al-Ghuri, one of the sultans of the Circassian Mamluks, between 909-910 AH / 1504-1550 AD.",https://www.cairotoptours.com/storage/1725/conversions/e4bec481dc0baeb39023b27be53f410b-webp.webp,https://www.cairotoptours.com/storage/1724/conversions/4597663e57692f0ba5b60f6906be5d90-webp.webp
3,Cairo,Cairo Tower | Cairo Tower Information,"The Cairo Tower was built between 1956 and 1961 of reinforced concrete on the design of the Egyptian lotus flower, and is located in the heart of Cairo on the island of Zamalek on the Nile. It is one of Cairo's most famous tourist attractions.",https://www.cairotoptours.com/storage/1783/conversions/28d36a04b40998f1336b277bee6346c1-webp.webp,https://www.cairotoptours.com/storage/1782/conversions/c57b2a4d987a350c5fc2a982efcfc023-webp.webp
3,Cairo,Al Fishawy Cafe in Khan El Khalili | Egypt's Oldest Cafe,"Al-Fishawi cafe is one of the famous and historic cafes located in one of the narrow alleys adjacent to the Imam Hussein Mosque in the Al-Azhar district, in the heart of Fatimid Cairo, in the Khan Al-Khalili area. It is frequented by a mix of Egyptian, Arab and foreign tourists of all nationalities who are dazzled by the oriental ambiance of the cafe, with its wooden tables and chairs known for its Arab-loaded sofas, and mirrors and wooden-backed frames scattered on the sides.",https://www.cairotoptours.com/storage/1790/conversions/056df190e5222350c33ff046969eedff-webp.webp,https://www.cairotoptours.com/storage/1789/conversions/0e812f2043a1ac5328f40336e2262c17-webp.webp
3,Cairo,Qasr El Nil Bridge,"The Qasr El Nil Bridge is a bridge located near Tahrir Square in Cairo, is the first bridge established in Egypt to cross the Nile, and is distinguished by those four lion statues at the entrance of the bridge made of bronze.",https://www.cairotoptours.com/storage/1838/conversions/294fa4ea8c991db4e26bc4e93f4e115a-webp.webp,https://www.cairotoptours.com/storage/1837/conversions/53a889b675896fc0716d0d5d814c3944-webp.webp
3,Cairo,Meidum Pyramid,"The pyramid of Meidum is Egyptian antiquity which is said to be still a secret of the ancient Pharaonic civilization. It is also mentioned to be the first pyramid built-in history, which is the pyramid next to Memphis on the west bank of the Nile River at Beni Suef, 100 km south of Cairo in the region of Meidum.",https://www.cairotoptours.com/storage/1869/conversions/7fd098bb1cab06ea0f43335dcad22322-webp.webp,https://www.cairotoptours.com/storage/1868/conversions/18aae1d5ef959414bf0567eb0f09c632-webp.webp
3,Cairo,Mastaba Tomb of Kagemni in Saqqara,"Kagami was the first pharaoh of the sixth dynasty. He also receives the name of Memi. He is buried in Saqqarah, in a tomba mastaba next to the funerary complex of Teti, which was discovered in 1843.",https://www.cairotoptours.com/storage/1875/conversions/85fd48a6fda8d1609d1256b712ed986f-webp.webp,https://www.cairotoptours.com/storage/1874/conversions/0935613f2b6ee55c7e1bdb4def75582e-webp.webp
3,Cairo,Tahrir Square in Cairo,"Tahrir Square is one of the most famous and largest and most important Egyptian squares in Cairo, as it has gone through many stages from its inception to the present day, and has witnessed many important historical events in the life of Egypt, and as a result of its historical importance, it has recently undergone a comprehensive development process to become a global tourist destination.",https://www.cairotoptours.com/storage/1921/conversions/ab73a8a2a95882231d7df3a5b3345947-webp.webp,https://www.cairotoptours.com/storage/1920/conversions/8aae8bfe783028db7999d4ab03c01541-webp.webp
3,Cairo,Abusir Pyramids | The city of Abusir,"The city of Abusir, several kilometers south of Saqqara, is a funerary complex dedicated to God Osiris, one of the most famous gods of ancient Egypt.",https://www.cairotoptours.com/storage/1953/conversions/bbf1693c43448cf80682aefa62ed0f3a-webp.webp,https://www.cairotoptours.com/storage/1952/conversions/da1841c338edd2ce4ee6f220b435ff42-webp.webp
3,Cairo,The Coptic Museum in Old Cairo,"The Coptic Museum is one of the most outstanding and oldest Egyptian museums that was able to collect more than 20,000 artifacts, which testify to the historical events that Egypt witnessed from the beginning of Christianity under Roman rule until the 18th century.",https://www.cairotoptours.com/storage/1966/conversions/81f8e51d2abaabe077e96f4beeb91070-webp.webp,https://www.cairotoptours.com/storage/1965/conversions/1f7d0aba68e1602fbbacbaf8a370344a-webp.webp
3,Cairo,The Alabaster Sphinx of Memphis,"The Sphinx of Memphis is the largest Albastro sculpture ever built. Currently, the Alabaster Sphinx is on display in the open-air museum of Mit Rahina, next to the spectacular colossus of Ramses II.",https://www.cairotoptours.com/storage/1981/conversions/69726b4439ff0e3c2de57ee231d0436b-webp.webp,https://www.cairotoptours.com/storage/1980/conversions/7a50690624454c2fa964534ea604c48c-webp.webp
3,Cairo,Birqash Camel Market in Cairo,no description,https://www.cairotoptours.com/storage/2165/conversions/f015e231cf42b9dd8094ab8527100150-webp.webp,https://www.cairotoptours.com/storage/2164/conversions/7572512237f48e581efc7a07e9ad4a3a-webp.webp
3,Cairo,The Egyptian Opera House,"One of Egypt's most significant cultural lights is the Egyptian Opera House, also known as the National Cultural Centre. Since its inception in 1988, it has provided art and various artistic practises at symbolic prices.",https://www.cairotoptours.com/storage/2167/conversions/998f7360fd535392fe4a151924144118-webp.webp,https://www.cairotoptours.com/storage/2166/conversions/47d0bdfa73a8c2eeb07578d9cba89b3c-webp.webp
3,Cairo,El Hussein Mosque,"The Hussein Mosque is an old mosque in Cairo, Egypt, close to Al-Hussein district, Khan Al-Khalili. This is considered one of the most important Islamic holy places in Cairo, founded during the Fatimid Califate in 1154. There are many valuable items in the mosque, including the oldest version of the Holy Qur'an.",https://www.cairotoptours.com/storage/2169/conversions/e490357335b4132c158ffc1c1cc181ba-webp.webp,https://www.cairotoptours.com/storage/2168/conversions/d504e4ea96a9664a73669ed883f42e6a-webp.webp
3,Cairo,Museum of Islamic Art,"The Islamic Art Museum is home to the largest and most beautiful Islamic antiquity collection in the world. The idea of collecting and exhibiting Islamic objects began in 1880 AD, and 1902 saw the completion of the museum's building in the Mamluk style.",https://www.cairotoptours.com/storage/2171/conversions/ec844669fdf6aafd74b62e5243102940-webp.webp,https://www.cairotoptours.com/storage/2170/conversions/d5003428636973fe0e1e20a5d33ab0a3-webp.webp
3,Cairo,Mosque of Amr Ibn Al-Aas | 1st Mosque in Africa,"The Amr Ibn Al-Aas Mosque was the first Islamic prayer site in Egypt, as well as the first mosque in African territory. The mosque was a plain brick structure with an uncoated floor and a palm leaf roof supported by palm trunks, according to current sources.",https://www.cairotoptours.com/storage/2213/conversions/dae76162ae0a8eb57a498c2e4ffaa6bf-webp.webp,https://www.cairotoptours.com/storage/2212/conversions/245f9fca067dbe9d9ae42cbcf858eefa-webp.webp
3,Cairo,The Roda Nilometer in Cairo | Annual Flooding of the Nile,"From the Pharaonic period to the turn of the twentieth century, Egypt's life cycle was largely dependent on the annual flooding of the Nile: prosperity was linked to the river's flooding, which, however, had to reach a very precise level, as excessively high waters could have had the opposite effect. Learn more about Cairo's Roda Nilometer!",https://www.cairotoptours.com/storage/2215/conversions/885a2bc11da6aabf2ca2d1462c2ca5f3-webp.webp,https://www.cairotoptours.com/storage/2214/conversions/ae28e6bdb655a6c3f9db452b480f0d36-webp.webp
3,Cairo,The National Museum of Egyptian Civilization (NMEC),"Egyptian Civilization National Museum, which comprises all manifestations of the richness and diversity that Egyptian civilization has had in various ages, is one of the largest international museums as well as the only one of its type in Egypt, the Middle-East and Africa. It will contain rare antiquities on its flanks from prehistoric times until now and is schedumed to open in the Museum of Civilization after the transfer of royal mummies from the Egyptian Museum in Tahrir.",https://www.cairotoptours.com/storage/2237/conversions/85903fd5b331962b649f879c1859b079-webp.webp,https://www.cairotoptours.com/storage/2236/conversions/0b553cb3a48be54d5882c74647c28762-webp.webp
3,Cairo,Marriott Mena House Hotel,One of the historic Giza hotels in the world is located on the pyramid road outside Cairo.,https://www.cairotoptours.com/storage/2417/conversions/e9efb36fc0f53446bb42171b50875a98-webp.webp,https://www.cairotoptours.com/storage/2416/conversions/53b166b849aa2b4b3423d6198702bc89-webp.webp
3,Cairo,pyramid complex of Unas | pyramid of Unas facts,"The Pyramid of Unas is a smooth-sided pyramid built in the 24th century BC for the Egyptian pharaoh Unas, the ninth and last king of the Fifth Dynasty.",https://www.cairotoptours.com/storage/2446/conversions/6b4b8526f8aff47c715eabb995c39bb7-webp.webp,https://www.cairotoptours.com/storage/2445/conversions/55b58eccc9b403b6262abcb947cffd23-webp.webp
3,Cairo,Ti Tomb Saqqara,"The Mastaba of Ti was discovered by Auguste Mariette in 1865. This large and detailed private tomb is not only the finest art of the Old Kingdom, but also one of our main sources of knowledge about life in the Ancient Kingdom of Egypt.",https://www.cairotoptours.com/storage/2450/conversions/3810d5fc988913a11fd972fc47a0a956-webp.webp,https://www.cairotoptours.com/storage/2449/conversions/d84e243e78bfcf14b12a57b9f185d652-webp.webp
3,Cairo,The Solar Boat Museum in Egypt,The ancient Egyptians used to bury the solar boat near the tomb of their pharaoh because they believed that their ruler would need a way to move to the afterlife. Learn more about the solar boat Museum with Cairo Top Tours.,https://www.cairotoptours.com/storage/2540/conversions/414b853700e48637c49c5c9cbae92428-webp.webp,https://www.cairotoptours.com/storage/2539/conversions/8a6ae8ddcf99f5d0b58914ab97f2f764-webp.webp
3,Cairo,The Pharaonic Village,"Pharaoh Village is on Jacob Island, which is situated on the Nile River on the outskirts of Cairo, Egypt's capital. It is a well-known tourist destination in Cairo. Every year, thousands of tourists visit. There are a lot of sculptures here.",https://www.cairotoptours.com/storage/2548/conversions/cb357b22f9d246008729c48b8584d1e4-webp.webp,https://www.cairotoptours.com/storage/2547/conversions/f808656b47f407930ae879eaa8e3d5ac-webp.webp
3,Cairo,"Bayt Al-Suhaymi (""House of Suhaymi"")","Bayt Al-Suhaymi is one of the most important ancient Islamic architectural buildings, and it still stands as a living witness and proof of the splendor of Egyptian architecture in the Ottoman period, to the point that historians have referred to it as the turn of Ottoman architecture and its crown, despite the fact that it was built nearly 370 years ago.",https://www.cairotoptours.com/storage/2550/conversions/63abae3888d6a0d65f8e2d56117eb582-webp.webp,https://www.cairotoptours.com/storage/2549/conversions/88865a0cf1c39cee1a61f36ceb16cec0-webp.webp
3,Cairo,Mary's tree in Al-Matareya,Mary’s tree is considered one of the most amazing Coptic monuments known in Cairo and is known as the Virgin Mary’s tree. It is surrounded by a large wall and in the center is a beautiful garden.,https://www.cairotoptours.com/storage/2558/conversions/833bcdbf2b37997e3dac17212e7a1200-webp.webp,https://www.cairotoptours.com/storage/2557/conversions/ae36e436a4f411e318f293958394ecca-webp.webp
3,Cairo,Al-Hakim be Aamr Ellah Mosque,"The Hakim Mosque was built in 380 AH, at the command of God, during the reign of Al Aziz Bill Allah the Fatimid, who in the year 379 AH (989 CE) began construction of another mosque outside of Bab Al Futuh",https://www.cairotoptours.com/storage/2564/conversions/c197814196183eb10f695ebb6ee3194f-webp.webp,https://www.cairotoptours.com/storage/2563/conversions/d578f0976e7116092f801aa9b5290be7-webp.webp
3,Cairo,Aqsunqur Mosque | Amir Aqsunqur mosque,"The Blue Mosque, also known as the Aqsunqur Mosque, is the largest mosque in Cairo's Bab al-Wazir district and an outstanding example of early Mamluk religious architecture. It includes a mausoleum and an impressive prayer courtyard, which was built in 1347 by Amir Aqsunqur.",https://www.cairotoptours.com/storage/2566/conversions/6623ae03a9cefed54690860b4a8e872f-webp.webp,https://www.cairotoptours.com/storage/2565/conversions/5a4575d83cf83250418ed55517ac65c3-webp.webp
3,Cairo,Imam Hussein mosque | Masjid Hussein Egypt,"Imam Hussein mosque is famous for containing the world's oldest complete manuscript of the Holy Qur'an. It is also located on a very busy street near Khan Khalili Bazaar, which attracts many tourists from all over the world as well as Muslim travelers.",https://www.cairotoptours.com/storage/2568/conversions/7af42d08c8acb40a33f21809669edb61-webp.webp,https://www.cairotoptours.com/storage/2567/conversions/ee8f0f67e92bef0eaf9ecfb34027440d-webp.webp
3,Cairo,"The Bitter Lakes | Ismailia, Egypt","The Bitter Lakes branch is considered one of the most prominent branches that were dug years after the construction of the Suez Canal , where the canal was expanded by digging new branches, namely the Al-Balah Branch, the Sulfur Branch, and the Bitter Lake Branch, the most famous of which is the latter because it is an important resource in the production of fish.",https://www.cairotoptours.com/storage/2582/conversions/2b544b1c8d8da2ea56156f19a5fa0a7f-webp.webp,https://www.cairotoptours.com/storage/2581/conversions/23f10e06aab6098d0450138fb09b6755-webp.webp
3,Cairo,Souk of Al Khayamiya,"The ancient “Khayamiya” neighborhood is located in the Bab Zuweila area near the quarter in Bab Al-Khalq. Al-Khayamiya Street, which is one of the most famous tentmakers markets in historical Cairo, is a place covered with wooden panels covered with decorations made of tent fabrics.",https://www.cairotoptours.com/storage/2586/conversions/d17188379bceea41f6fe966fbc260717-webp.webp,https://www.cairotoptours.com/storage/2585/conversions/b9458ee4d30bcb32c45ae91adb304a4f-webp.webp
3,Cairo,Bab zuweila,Bab zuweila or Bawabat al‑Mitwalli is one of the Islamic Architecture located in Cairo government built by the Fatimid vizier  Badr Al-Din al‑Jamali,https://www.cairotoptours.com/storage/2588/conversions/eb4b591195fcec25d5f312098c7821aa-webp.webp,https://www.cairotoptours.com/storage/2587/conversions/d73c6c4058d5936a6255c96553e732db-webp.webp
3,Cairo,Skydiving over The Giza Pyramids of Egypt,Skydiving in Egypt is a unique adventure where excitement meets history. See the Great Pyramids of Egypt from a unique perspective with a parasailing experience in Giza and enjoy the adrenaline rush of flying over its surroundings!,https://www.cairotoptours.com/storage/2624/conversions/400383ce2f4806f16d05d0aac629b18c-webp.webp,https://www.cairotoptours.com/storage/2623/conversions/6b9d55a7941a59b9738ec55d0d034f16-webp.webp
3,Cairo,Abdeen Palace in Cairo | Abdeen Palace Architecture,"Abdeen Palace was constructed upon an order by Kedive Ismail after he was enthroned in 1863; the building process lasted for 10 years. The palace is named after Sultan Abidin Bey, a military leader during the reign of Mohamed Ali who owned a mansion in the site of Abdeen Palace. Khedive Ismail bought the palace from the military’s leader widow.",https://www.cairotoptours.com/storage/2651/conversions/64cadf4f3f2cb5e1942df92d2101aab6-webp.webp,https://www.cairotoptours.com/storage/2650/conversions/ce925af85657c5f60961ebfe7975e3ce-webp.webp
3,Cairo,Muhamed Ali Palace in Shubra | Muhamed Ali Palace Architecture,"Mohammad Ali Palace in Shubra witnessed important historical events in the history of modern Egypt. It is also a rare architectural masterpiece. The palace is approximately 200 years old. Egypt’s Prime Minister Mostafa Madbouly, recently inspected the final touches for the restoration and development works of the palace in preparation for its official inauguration.",https://www.cairotoptours.com/storage/2653/conversions/62bd5a141bbf7c34151e51bcc5a7d0ec-webp.webp,https://www.cairotoptours.com/storage/2652/conversions/019b5b4af7053312db25e19e8b73b51e-webp.webp
3,Cairo,Mahmoud Mokhtar Museum | Mahmoud Mokhtar Cultural Center,"Mukhtar was the award-winning sculptor of Independent Egypt, in charge of Saad Zaghloul on the nearby roundabout and Egypt Reviving monument outside the Cairo Zoo. Gathered in this rarely visited museum, her work ranges from tiny caricatures to life-size portraits. Mukhtar's grave is in the cellar.",https://www.cairotoptours.com/storage/2720/conversions/b0e7b0acbc68818af0bbb8caf20a5021-webp.webp,https://www.cairotoptours.com/storage/2719/conversions/c7666fb21de5e58ee7791ef5f2faa747-webp.webp
3,Cairo,Manasterly Palace Cairo,"The Manasterly palace, which was built on 1000 square meters, was built by Hassan Fouad pasha in 1851. The palace was designed with the bearing walls, the walls were whitened with a mortar of lime and sand Red limestone was used below, because of its ability to resist moisture, and they were covered with absorbent gypsy and Paris dough, and they were decorated with very colorful decorations",https://www.cairotoptours.com/storage/2742/conversions/a4c9c5908cbc50565837f6594cdc610d-webp.webp,https://www.cairotoptours.com/storage/2741/conversions/340d15b50482d57df1e5a2547e105c54-webp.webp
3,Cairo,Prince Taz Palace,"Prince Taz Palace in Egypt lies on Seyoufia Street off Saliba Street, was built on 8000 square meters, and was the seat of the pouches who were cut off from power.",https://www.cairotoptours.com/storage/2745/conversions/feef85ecd34434c71c6758946559e1f4-webp.webp,https://www.cairotoptours.com/storage/2744/conversions/70641bc839cd32cc66b1a307f20869b1-webp.webp
3,Cairo,6th of October panorama,"The idea of the October war panorama came in 73 during the visit of the Egyptian president to the Democratic Republic of Korea in 1983. It was agreed that some Koreans would help implement the project. 36,000 square feet.",https://www.cairotoptours.com/storage/2751/conversions/7f58e67f41785cdfea15693a7d5f08e6-webp.webp,https://www.cairotoptours.com/storage/2750/conversions/b120935e47018fbb0cbe3cb9d187296f-webp.webp
3,Cairo,Wadi Degla Protectorate,"Wadi Degla Nature Reserve is located in Cairo Governorate, on a total area of about 60 km2 • Wadi Degla is located east of Maadi neighborhood in the Eastern Desert.",https://www.cairotoptours.com/storage/2754/conversions/5593d006fe77adbf213a298cba9867fb-webp.webp,https://www.cairotoptours.com/storage/2753/conversions/f61a97138ec9a42daa81bad35724509a-webp.webp
3,Cairo,museum of Islamic art,"The aim of its establishment was to collect Islamic antiquities and documents from many parts of the world such as Egypt, North Africa, the Levant, India, China, Iran, the Arabian Peninsula, and Andalusia, in artistic collections expressing the various Islamic arts through the ages, thus contributing to enriching the study of art Islamic",https://www.cairotoptours.com/storage/2835/conversions/4dc47d3bdcf942e86e54cd9a93f2d925-webp.webp,https://www.cairotoptours.com/storage/2834/conversions/5a2a4526610a1f07edd65454a707da4c-webp.webp
3,Cairo,Al Fattah Al Alim Mosque | Administration Capital,"President Abdel Fattah al-Sisi inaugurated here the Al Fattah. Al Alim grand-mosque, solely second in size to the nice musjid of. Mecca in the Asian country.El –Fattah Al-Aleem musjid is one amongst Egypt's trendy musjid in Cairo that has a special distinctive Muslim type of architecture.",https://www.cairotoptours.com/storage/2837/conversions/0e41b3dd690d08a55d9de5f211005731-webp.webp,https://www.cairotoptours.com/storage/2836/conversions/14047e661364784fe06e43ad0a880b18-webp.webp
3,Cairo,Madrasa and Mosque of Amir Sarghatmish,"The Madrasa of Emir Sarghatmish locates in Saliba Street behind the Ibn Tulun Mosque and a few away from the complex of Salar and Sangar. It was established by Emir Sarghatmish who was a famous Mamluk of Sultan El-Nasir Mohamed and grew up in the corps of Jamdars, or keepers of the wardrobe, This structure includes a school, a mosque, and a mausoleum.",https://www.cairotoptours.com/storage/2839/conversions/6a6219d42605c21851a1f74da53ac81e-webp.webp,https://www.cairotoptours.com/storage/2838/conversions/6eeceeedca2c01e4dd69f1fb60e5fac5-webp.webp
3,Cairo,Sabil Umm Abbas,"Learn about the history of Al-Muizz Cairo or Fatimid Cairo since ancient times due to the large number of mosques in it, which were established through the ages since the Islamic conquest of Egypt until now.",https://www.cairotoptours.com/storage/2842/conversions/034de58cdb14ac3d1d7b2037b58b4bcc-webp.webp,https://www.cairotoptours.com/storage/2841/conversions/743304ed49249d84df0500b06b1f0bfa-webp.webp
3,Cairo,Sabil Khusro basha,"The Khesru Sabil, Kuttab is located on Al-Muizz Li-Din Allah Fatimid Street. It was established by the governor of Egypt, Khusraw Pasha, during the reign of the Ottoman Sultan. Architecturally, the Sabil is similar to the Sabil and Kitab al-Sultan al-Ghuri, which were built 32 years before it.",https://www.cairotoptours.com/storage/2845/conversions/f763b4ce75a7a00cdf750184eb9e7400-webp.webp,https://www.cairotoptours.com/storage/2844/conversions/ba9a246cae801be527ae324f60c7a69e-webp.webp
3,Cairo,Sabil of Abdelrahman Katkhuda,"Sabil of Abdelrahman Katkhuda is not just a historical place only, this is a symbol of giving the historical spirit to Egypt, enjoy walking in the oldest streets of Egypt.",https://www.cairotoptours.com/storage/2847/conversions/9de91e03423408899a6e1151ba686da1-webp.webp,https://www.cairotoptours.com/storage/2846/conversions/715ed3f697daa630b5985a4957ea563f-webp.webp
3,Cairo,Sabil Sulayman Agha Al-Silahdar,"As you pass through Al-Muizz Street to Allahdin Al-Fatimi you will find an artefact that attracts your eye and you look at it. It is the ""Path and Mosque of Suleiman Agha Al-Sulehdar""",https://www.cairotoptours.com/storage/2849/conversions/01573759276ef4e3c482a7497cd1363f-webp.webp,https://www.cairotoptours.com/storage/2848/conversions/4266b55c8e7c858bc2046ffabbb5f9e2-webp.webp
3,Cairo,Wekalet Bazaraa,Wekalet Bazara'a is one of the most famous archaeological agencies built in Egypt during the period of Ottoman rule in the 17th century AD.,https://www.cairotoptours.com/storage/2852/conversions/9a6d468425e1086380c82cc5dfa08f87-webp.webp,https://www.cairotoptours.com/storage/2851/conversions/81eaa75581ac102ed55d9cd96407f978-webp.webp
3,Cairo,Bab AL-Nasr Cairo Gate,"Bab al-Nasr is the second gate in the northern wall of Fatimid Cairo, located about 250 meters east of Bab al-Futuh. The street opposite the entrance overlooks many (agency) that exist so far, including (Qaytbay Agency). It was the headquarters of the Levant merchants who dropped their goods from oil, soap, pistachios, walnuts, almonds, and carob, and there were rooms to stay there.",https://www.cairotoptours.com/storage/2866/conversions/8fe06e29f81455044dd84daf65eb3e50-webp.webp,https://www.cairotoptours.com/storage/2865/conversions/5c8f990a312d461774ef4a738b601268-webp.webp
3,Cairo,Mausoleum of Shajarat EL-Dor | Shajarat EL-Dor Tomb,"Shajar al-Durr was forced to marry the Mamluk prince Izz al-Din Aybak and relinquish her position to him as a result of the objection to the fact that the ruler was a woman. A few years later, in 655 AH / 1267 AD, Shajar al-Durr orchestrated the assassination of Izz al-Din Aybak after feeling threatened by his plan to marry the daughter of the Abbasid Caliph, and she was killed in turn by order of Aybak's first wife. Shajar al-Durr's body was thrown from the top of the castle, and three days later she was buried in her mausoleum.",https://www.cairotoptours.com/storage/2868/conversions/11cc07daab87d3d22b14529aa173a148-webp.webp,https://www.cairotoptours.com/storage/2867/conversions/b4b608c63c4d2ba01b43715442c02ff8-webp.webp
3,Cairo,Mausoleum of Atika | Atika Tomb,"Atika’s tomb is within a modest house consisting of three rooms, a small dressing room, ablution, and space, with a northern door leading to the road and next to it a niche for candles. It is topped by a renovated mihrab and a wooden ceiling for the room.",https://www.cairotoptours.com/storage/2870/conversions/500a4462e09abe41c61d5723fcc8ae34-webp.webp,https://www.cairotoptours.com/storage/2869/conversions/97d3c0673fda00b12a58915259661dcd-webp.webp
3,Cairo,Mausoleum of Princess Shwikar |Princess Shwikar Tomb,"When you first set foot on this land, you will be amazed and fascinated by that trail in front of you. It is nothing but a mausoleum where Princess Shwikar, the first wife of King Fouad, lies.",https://www.cairotoptours.com/storage/2872/conversions/bda05fab36e2adac9b6b229796b7d309-webp.webp,https://www.cairotoptours.com/storage/2871/conversions/da2819164e94079181f76c84a78648c6-webp.webp
3,Cairo,Zeinab Khaton House,"This house received great attention from the Committee for the Preservation of Arab Antiquities, and it was listed as archaeological house repairs and repairs continued for 60 years, from 1882 to 1942, and at the end of the eighties the last century, while carrying out its restoration work, one of the workers found it when he was reshaping and refining stones. On the wall of the house, a pottery jar containing a thousand dinars of gold dates back to the era of Sultan Qaitbay, who was one of the owners of the house.",https://www.cairotoptours.com/storage/2874/conversions/d0ca3ebf35e8660666c58183451510ec-webp.webp,https://www.cairotoptours.com/storage/2873/conversions/97b32cd8e0fb4e7c5ea466291352aa47-webp.webp
3,Cairo,Complex of Qalwoon,"The pearl of Al-Moez Street, an architectural masterpiece dating back to the Mamluk era, is the group of Sultan Al-Mansur Qalawun, which he ordered built out of his strong love for Islamic architecture. And luxury.",https://www.cairotoptours.com/storage/2876/conversions/72d3dcf341cf47ba9124a87a4339b506-webp.webp,https://www.cairotoptours.com/storage/2875/conversions/39726acec59307c9d06806a52df5cfe9-webp.webp
3,Cairo,Sultan Barquk Mosque,"A beautiful archaeological place that speaks of the fragrance of history and the grandeur of architectural art. In the year 813 AH, his brother, King Al-Mansur Abdul Aziz, participated in some complementary works when he became king for a short period in the year 808 AH. This venerable building provided religious and charitable purposes that were not available in any other archaeological building. In addition to being Sufi suffocation, it included a spacious mosque, two soils for the Barquq family, two paths, and two books for teaching the Holy Qur’an. ",https://www.cairotoptours.com/storage/2878/conversions/2507ad7de58ba76a9554ea867c411222-webp.webp,https://www.cairotoptours.com/storage/2877/conversions/088da5a4c6a2dfb6455818f88de36a5b-webp.webp
3,Cairo,Faraj Ibn Barquk Mosque | Ibn Barquk Complex,"The building is considered one of the largest complexes that were established in the cemeteries of Egypt to serve various purposes. It includes a mosque, a Khanqah for the establishment of Sufism, a school for receiving religious sciences, two shrines, and two paths, each of which is surmounted by a book to teach children.",https://www.cairotoptours.com/storage/2886/conversions/f20787a166906d02ebd299d5ab41e909-webp.webp,https://www.cairotoptours.com/storage/2885/conversions/7ea19dd7d3be33fb30287d45806c544b-webp.webp
3,Cairo,The Qani Bey Al-Ramah Mosque,"This mosque was built on the system of schools with orthogonal planning, as it includes an open courtyard surrounded by four arched iwans. This mosque was all made of stone in the form of vaults of different shapes. The qibla iwan is covered by a flat dome made of white and red stone courses in succession.",https://www.cairotoptours.com/storage/2888/conversions/efda42c23bca80cb196b2f593e4cb52e-webp.webp,https://www.cairotoptours.com/storage/2887/conversions/69404c5691e998f11fffe92139537abe-webp.webp
3,Cairo,Sayeda Zeinab Mosque,"The Sayeda Zainab Mosque and Mausoleum is located in the Sayeda Zainab neighborhood in Cairo, where the neighborhood took its name from the owner of the shrine located inside the mosque, and it is in the middle of the neighborhood and the square opposite the mosque is also known as Sayeda Zainab Square. The neighborhood in which the mosque is located is one of the most famous popular neighborhoods in Cairo, where it is crowded with cafes and restaurants for popular foods. The people of Cairo, especially during Ramadan, used to go to the cafes of this neighborhood and eat suhoor meals, especially there. One of the most famous landmarks of this neighborhood next to the Sayeda Zainab Mosque is also Zain El Abidine Street, which is a street parallel to the mosque and is one of the largest commercial streets in Cairo.",https://www.cairotoptours.com/storage/2890/conversions/82ea9aa094c67ab88c972923cf9c8a5c-webp.webp,https://www.cairotoptours.com/storage/2889/conversions/b62cf48227b342672ea83d551797a482-webp.webp
3,Cairo,Coptic Cathedral in Abbasiya,"It is located in the Abbasiya neighborhood. It was built in the 1960s, when President Gamal Abdel Nasser donated several thousand pounds to build the cathedral and attended its opening ceremony, along with Emperor Haile Selassie, Emperor of Abyssinia (Ethiopia). He was followed by Pope Shenouda III. The Coptic Orthodox Cathedral of St. Mark is the seat of the Pope of Alexandria in Cairo.",https://www.cairotoptours.com/storage/2892/conversions/4c825c6cee9cce4e4b66fb2a62b12113-webp.webp,https://www.cairotoptours.com/storage/2891/conversions/de64c19a4a94274c7ae01198512017ac-webp.webp
3,Cairo,Virgin Mary Church in Zaytoun,"Professor ""Tawfiq Khalil"" agreed with an Italian engineer named ""Limovilli"" (Limovilli) to design the ""Church of the Virgin Mary in Olives"" in the style of the ""Hagia Sophia"" Church in Constantinople.",https://www.cairotoptours.com/storage/2894/conversions/d65612577b63dc8875f5b9caa181e4fe-webp.webp,https://www.cairotoptours.com/storage/2893/conversions/6a4dd51b22df3b58806d30970d2b6238-webp.webp
3,Cairo,Taha Hussein Museum,"The museum was inaugurated on July 15, 1997 after the construction of an annex building to be a cultural center bearing the name (Ramattan Cultural Center) on a part of the villa's garden.",https://www.cairotoptours.com/storage/2971/conversions/477d071a3d0d04dcaecf0dcb76a4db36-webp.webp,https://www.cairotoptours.com/storage/2970/conversions/03d277faaede752684a689d9691f7c2c-webp.webp
3,Cairo,mostafa kamel museum,"The museum was reopened after restoration and development on February 8, 2001.",https://www.cairotoptours.com/storage/2987/conversions/b7d10418408a96dc4629b515a98a13c2-webp.webp,https://www.cairotoptours.com/storage/2986/conversions/dc61a7d4d96197151cf69d44f8179b9a-webp.webp
3,Cairo,The Royal Mummies Hall,One of the most beautiful halls inside the new Museum of Civilizations in Fustat,https://www.cairotoptours.com/storage/3011/conversions/4427762e740a9f023fbd33eef03e0e29-webp.webp,https://www.cairotoptours.com/storage/3010/conversions/9367bd220711ec1817643eee07406462-webp.webp
